route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
100,299.0.1,1661957,Over the Rhine - The Banks,,0,205119,131406,0,0
100,299.0.1,1661945,Over the Rhine - The Banks,,0,205120,131406,0,0
100,299.0.1,1661956,Over the Rhine - The Banks,,0,205119,131405,0,0
100,299.0.1,1661955,Over the Rhine - The Banks,,0,205120,131405,0,0
100,299.0.1,1661954,Over the Rhine - The Banks,,0,205119,131405,0,0
100,299.0.1,1661953,Over the Rhine - The Banks,,0,205120,131405,0,0
100,299.0.1,1661952,Over the Rhine - The Banks,,0,205119,131405,0,0
100,299.0.1,1661951,Over the Rhine - The Banks,,0,205121,131406,0,0
100,299.0.1,1661950,Over the Rhine - The Banks,,0,205120,131405,0,0
100,299.0.1,1661949,Over the Rhine - The Banks,,0,205119,131405,0,0
100,299.0.1,1661948,Over the Rhine - The Banks,,0,205121,131405,0,0
100,299.0.1,1661947,Over the Rhine - The Banks,,0,205120,131405,0,0
100,299.0.1,1661946,Over the Rhine - The Banks,,0,205119,131405,0,0
100,299.0.1,1661944,Over the Rhine - The Banks,,0,205122,131406,0,0
100,299.0.1,1661943,Over the Rhine - The Banks,,0,205121,131405,0,0
100,299.0.1,1661942,Over the Rhine - The Banks,,0,205120,131405,0,0
100,299.0.1,1661941,Over the Rhine - The Banks,,0,205119,131405,0,0
100,299.0.1,1661940,Over the Rhine - The Banks,,0,205122,131405,0,0
100,299.0.1,1661939,Over the Rhine - The Banks,,0,205121,131405,0,0
100,299.0.1,1661938,Over the Rhine - The Banks,,0,205120,131405,0,0
100,299.0.1,1661937,Over the Rhine - The Banks,,0,205119,131405,0,0
100,299.0.1,1661936,Over the Rhine - The Banks,,0,205122,131405,0,0
100,299.0.1,1661935,Over the Rhine - The Banks,,0,205121,131405,0,0
100,299.0.1,1661934,Over the Rhine - The Banks,,0,205120,131405,0,0
100,299.0.1,1661933,Over the Rhine - The Banks,,0,205119,131405,0,0
100,299.0.1,1661932,Over the Rhine - The Banks,,0,205122,131405,0,0
100,299.0.1,1661931,Over the Rhine - The Banks,,0,205121,131405,0,0
100,299.0.1,1661930,Over the Rhine - The Banks,,0,205120,131405,0,0
100,299.0.1,1661929,Over the Rhine - The Banks,,0,205119,131405,0,0
100,299.0.1,1661928,Over the Rhine - The Banks,,0,205122,131405,0,0
100,299.0.1,1661927,Over the Rhine - The Banks,,0,205121,131405,0,0
100,299.0.1,1661926,Over the Rhine - The Banks,,0,205120,131405,0,0
100,299.0.1,1661925,Over the Rhine - The Banks,,0,205119,131405,0,0
100,299.0.1,1661924,Over the Rhine - The Banks,,0,205122,131405,0,0
100,299.0.1,1661923,Over the Rhine - The Banks,,0,205121,131405,0,0
100,299.0.1,1661922,Over the Rhine - The Banks,,0,205120,131405,0,0
100,299.0.1,1661921,Over the Rhine - The Banks,,0,205119,131405,0,0
100,299.0.1,1661920,Over the Rhine - The Banks,,0,205122,131405,0,0
100,299.0.1,1661919,Over the Rhine - The Banks,,0,205121,131405,0,0
100,299.0.1,1661918,Over the Rhine - The Banks,,0,205120,131405,0,0
100,299.0.1,1661917,Over the Rhine - The Banks,,0,205119,131405,0,0
100,299.0.1,1661916,Over the Rhine - The Banks,,0,205122,131405,0,0
100,299.0.1,1661915,Over the Rhine - The Banks,,0,205121,131405,0,0
100,299.0.1,1661914,Over the Rhine - The Banks,,0,205120,131405,0,0
100,299.0.1,1661913,Over the Rhine - The Banks,,0,205119,131405,0,0
100,299.0.1,1661912,Over the Rhine - The Banks,,0,205122,131405,0,0
100,299.0.1,1661911,Over the Rhine - The Banks,,0,205121,131405,0,0
100,299.0.1,1661910,Over the Rhine - The Banks,,0,205120,131405,0,0
100,299.0.1,1661909,Over the Rhine - The Banks,,0,205119,131405,0,0
100,299.0.1,1661908,Over the Rhine - The Banks,,0,205122,131405,0,0
100,299.0.1,1661907,Over the Rhine - The Banks,,0,205121,131405,0,0
100,299.0.1,1661906,Over the Rhine - The Banks,,0,205120,131405,0,0
100,299.0.1,1661905,Over the Rhine - The Banks,,0,205119,131405,0,0
100,299.0.1,1661904,Over the Rhine - The Banks,,0,205122,131405,0,0
100,299.0.1,1661903,Over the Rhine - The Banks,,0,205121,131405,0,0
100,299.0.1,1661902,Over the Rhine - The Banks,,0,205120,131405,0,0
100,299.0.1,1661901,Over the Rhine - The Banks,,0,205119,131405,0,0
100,299.0.1,1661900,Over the Rhine - The Banks,,0,205121,131405,0,0
100,299.0.1,1661899,Over the Rhine - The Banks,,0,205120,131405,0,0
100,299.0.1,1661898,Over the Rhine - The Banks,,0,205119,131405,0,0
100,299.0.1,1661897,Over the Rhine - The Banks,,0,205121,131405,0,0
100,299.0.1,1661896,Over the Rhine - The Banks,,0,205120,131405,0,0
100,299.0.1,1661895,Over the Rhine - The Banks,,0,205119,131405,0,0
100,299.0.1,1661894,Over the Rhine - The Banks,,0,205121,131405,0,0
100,299.0.1,1661893,Over the Rhine - The Banks,,0,205120,131405,0,0
100,299.0.1,1661892,Over the Rhine - The Banks,,0,205119,131405,0,0
100,299.0.1,1661891,Over the Rhine - The Banks,,0,205120,131405,0,0
100,299.0.1,1661890,Over the Rhine - The Banks,,0,205119,131405,0,0
100,299.0.1,1661889,Over the Rhine - The Banks,,0,205120,131405,0,0
100,299.0.1,1661888,Over the Rhine - The Banks,,0,205119,131405,0,0
100,299.0.1,1661887,Over the Rhine - The Banks,,0,205120,131405,0,0
100,299.0.1,1661886,Over the Rhine - The Banks,,0,205119,131405,0,0
100,299.0.1,1661885,Over the Rhine - The Banks,,0,205120,131405,0,0
100,299.0.1,1661884,Over the Rhine - The Banks,,0,205119,131405,0,0
100,299.0.1,1661883,Over the Rhine - The Banks,,0,205120,131405,0,0
100,299.0.1,1661882,Over the Rhine - The Banks,,0,205119,131405,0,0
100,299.0.1,1661881,Over the Rhine - The Banks,,0,205120,131405,0,0
100,299.0.1,1661880,Over the Rhine - The Banks,,0,205119,131405,0,0
11,299.0.1,1662137,Madison Road - to Downtown via Oakley,,0,205130,131409,0,0
11,299.0.1,1662138,Madison Road - to Downtown via Oakley,,0,205129,131409,0,0
11,299.0.1,1662083,Madison Road - to Downtown via Oakley,,0,205130,131409,0,0
11,299.0.1,1662084,Madison Road - to Downtown via Oakley,,0,205129,131409,0,0
11,299.0.1,1662085,Madison Road - to Downtown via Erie Avenue,,0,205130,131408,0,0
11,299.0.1,1662086,Madison Road - to Downtown via Oakley,,0,205129,131409,0,0
11,299.0.1,1662087,Madison Road - to Downtown via Erie Avenue,,0,205130,131408,0,0
11,299.0.1,1662088,Madison Road - to Downtown via Oakley,,0,205140,131409,0,0
11,299.0.1,1662089,Madison Road - to Downtown via Oakley,,0,205139,131409,0,0
11,299.0.1,1662090,Madison Road - to Downtown via Erie Avenue,,0,205129,131408,0,0
11,299.0.1,1662091,Madison Road - to Downtown via Oakley,,0,205130,131409,0,0
11,299.0.1,1662092,Madison Road - to Downtown via Erie Avenue,,0,205141,131408,0,0
11,299.0.1,1662093,Madison Road - to Downtown via Oakley,,0,205138,131409,0,0
11,299.0.1,1662094,Madison Road - to Downtown via Erie Avenue,,0,205140,131408,0,0
11,299.0.1,1662095,Madison Road - to Downtown via Oakley,,0,205139,131409,0,0
11,299.0.1,1662096,Madison Road - to Downtown via Erie Avenue,,0,205129,131408,0,0
11,299.0.1,1662097,Madison Road - to Downtown via Oakley,,0,205130,131409,0,0
11,299.0.1,1662098,Madison Road - to Downtown via Erie Avenue,,0,205141,131408,0,0
11,299.0.1,1662099,Madison Road - to Downtown via Oakley,,0,205134,131409,0,0
11,299.0.1,1662100,Madison Road - to Downtown via Erie Avenue,,0,205138,131408,0,0
11,299.0.1,1662101,Madison Road - to Downtown via Oakley,,0,205140,131409,0,0
11,299.0.1,1662102,Madison Road - to Downtown via Erie Avenue,,0,205139,131408,0,0
11,299.0.1,1662103,Madison Road - to Downtown via Oakley,,0,205136,131409,0,0
11,299.0.1,1662104,Madison Road - to Downtown via Erie Avenue,,0,205135,131408,0,0
11,299.0.1,1662105,Madison Road - to Downtown via Oakley,,0,205141,131409,0,0
11,299.0.1,1662106,Madison Road - to Downtown via Erie Avenue,,0,205134,131408,0,0
11,299.0.1,1662107,Madison Road - to Downtown via Oakley,,0,205138,131409,0,0
11,299.0.1,1662108,Madison Road - to Downtown via Erie Avenue,,0,205140,131408,0,0
11,299.0.1,1662109,Madison Road - to Downtown via Oakley,,0,205139,131409,0,0
11,299.0.1,1662110,Madison Road - to Downtown via Erie Avenue,,0,205136,131408,0,0
11,299.0.1,1662111,Madison Road - to Downtown via Oakley,,0,205135,131409,0,0
11,299.0.1,1662112,Madison Road - to Downtown via Erie Avenue,,0,205133,131408,0,0
11,299.0.1,1662113,Madison Road - to Downtown via Oakley,,0,205134,131409,0,0
11,299.0.1,1662114,Madison Road - to Downtown via Erie Avenue,,0,205138,131408,0,0
11,299.0.1,1662115,Madison Road - to Downtown via Oakley,,0,205137,131409,0,0
11,299.0.1,1662116,Madison Road - to Downtown via Erie Avenue,,0,205136,131408,0,0
11,299.0.1,1662117,Madison Road - to Downtown via Oakley,,0,205135,131409,0,0
11,299.0.1,1662118,Madison Road - to Downtown via Erie Avenue,,0,205133,131408,0,0
11,299.0.1,1662119,Madison Road - to Downtown via Oakley,,0,205134,131409,0,0
11,299.0.1,1662120,Madison Road - to Downtown via Erie Avenue,,0,205138,131408,0,0
11,299.0.1,1662121,Madison Road - to Downtown via Oakley,,0,205137,131409,0,0
11,299.0.1,1662122,Madison Road - to Downtown via Erie Avenue,,0,205136,131408,0,0
11,299.0.1,1662123,Madison Road - to Downtown via Oakley,,0,205135,131409,0,0
11,299.0.1,1662124,Madison Road - to Downtown via Erie Avenue,,0,205133,131408,0,0
11,299.0.1,1662125,Madison Road - to Downtown via Oakley,,0,205134,131409,0,0
11,299.0.1,1662126,Madison Road - to Downtown via Erie Avenue,,0,205132,131408,0,0
11,299.0.1,1662127,Madison Road - to Downtown via Oakley,,0,205131,131409,0,0
11,299.0.1,1662128,Madison Road - to Downtown via Erie Avenue,,0,205133,131408,0,0
11,299.0.1,1662129,Madison Road - to Downtown via Oakley,,0,205132,131409,0,0
11,299.0.1,1662130,Madison Road - to Downtown via Erie Avenue,,0,205131,131408,0,0
11,299.0.1,1662131,Madison Road - to Downtown via Oakley,,0,205132,131409,0,0
11,299.0.1,1662132,Madison Road - to Downtown via Erie Avenue,,0,205131,131408,0,0
11,299.0.1,1662133,Madison Road - to Downtown via Oakley,,0,205132,131409,0,0
11,299.0.1,1662134,Madison Road - to Downtown via Oakley,,0,205131,131409,0,0
11,299.0.1,1662135,Madison Road - to Downtown via Oakley,,0,205132,131409,0,0
11,299.0.1,1662136,Madison Road - to Downtown via Oakley,,0,205131,131409,0,0
11,299.0.1,1662193,Madison Road - to Madisonville via Oakley,,1,205130,131413,0,0
11,299.0.1,1662194,Madison Road - to Madisonville via Oakley,,1,205129,131413,0,0
11,299.0.1,1662139,Madison Road - to Madisonville via Oakley,,1,205130,131413,0,0
11,299.0.1,1662140,Madison Road - to Madisonville via Erie Avenue,,1,205129,131412,0,0
11,299.0.1,1662141,Madison Road - to Madisonville via Oakley,,1,205130,131413,0,0
11,299.0.1,1662142,Madison Road - to Madisonville via Erie Avenue,,1,205129,131412,0,0
11,299.0.1,1662143,Madison Road - to Madisonville via Oakley,,1,205130,131413,0,0
11,299.0.1,1662144,Madison Road - to Madisonville via Oakley,,1,205140,131413,0,0
11,299.0.1,1662145,Madison Road - to Madisonville via Erie Avenue,,1,205139,131412,0,0
11,299.0.1,1662146,Madison Road - to Madisonville via Oakley,,1,205129,131413,0,0
11,299.0.1,1662147,Madison Road - to Madisonville via Erie Avenue,,1,205130,131412,0,0
11,299.0.1,1662148,Madison Road - to Madisonville via Oakley,,1,205141,131413,0,0
11,299.0.1,1662149,Madison Road - to Madisonville via Erie Avenue,,1,205138,131412,0,0
11,299.0.1,1662150,Madison Road - to Madisonville via Oakley,,1,205140,131413,0,0
11,299.0.1,1662151,Madison Road - to Madisonville via Erie Avenue,,1,205139,131412,0,0
11,299.0.1,1662152,Madison Road - to Madisonville via Oakley,,1,205129,131413,0,0
11,299.0.1,1662153,Madison Road - to Madisonville via Erie Avenue,,1,205130,131412,0,0
11,299.0.1,1662154,Madison Road - to Madisonville via Oakley,,1,205141,131413,0,0
11,299.0.1,1662155,Madison Road - to Madisonville via Erie Avenue,,1,205134,131412,0,0
11,299.0.1,1662156,Madison Road - to Madisonville via Oakley,,1,205138,131413,0,0
11,299.0.1,1662157,Madison Road - to Madisonville via Erie Avenue,,1,205140,131412,0,0
11,299.0.1,1662158,Madison Road - to Madisonville via Oakley,,1,205139,131413,0,0
11,299.0.1,1662159,Madison Road - to Madisonville via Erie Avenue,,1,205136,131412,0,0
11,299.0.1,1662160,Madison Road - to Madisonville via Oakley,,1,205135,131413,0,0
11,299.0.1,1662161,Madison Road - to Madisonville via Erie Avenue,,1,205141,131412,0,0
11,299.0.1,1662162,Madison Road - to Madisonville via Oakley,,1,205134,131413,0,0
11,299.0.1,1662163,Madison Road - to Madisonville via Erie Avenue,,1,205138,131412,0,0
11,299.0.1,1662164,Madison Road - to Madisonville via Oakley,,1,205140,131413,0,0
11,299.0.1,1662165,Madison Road - to Madisonville via Erie Avenue,,1,205139,131412,0,0
11,299.0.1,1662166,Madison Road - to Madisonville via Oakley,,1,205136,131413,0,0
11,299.0.1,1662167,Madison Road - to Madisonville via Erie Avenue,,1,205135,131412,0,0
11,299.0.1,1662168,Madison Road - to Madisonville via Oakley,,1,205133,131413,0,0
11,299.0.1,1662169,Madison Road - to Madisonville via Erie Avenue,,1,205134,131412,0,0
11,299.0.1,1662170,Madison Road - to Madisonville via Oakley,,1,205138,131413,0,0
11,299.0.1,1662171,Madison Road - to Madisonville via Erie Avenue,,1,205137,131412,0,0
11,299.0.1,1662172,Madison Road - to Madisonville via Oakley,,1,205136,131413,0,0
11,299.0.1,1662173,Madison Road - to Madisonville via Erie Avenue,,1,205135,131412,0,0
11,299.0.1,1662174,Madison Road - to Madisonville via Oakley,,1,205133,131413,0,0
11,299.0.1,1662175,Madison Road - to Madisonville via Erie Avenue,,1,205134,131412,0,0
11,299.0.1,1662176,Madison Road - to Madisonville via Oakley,,1,205138,131413,0,0
11,299.0.1,1662177,Madison Road - to Madisonville via Erie Avenue,,1,205137,131412,0,0
11,299.0.1,1662178,Madison Road - to Madisonville via Oakley,,1,205136,131413,0,0
11,299.0.1,1662179,Madison Road - to Madisonville via Erie Avenue,,1,205135,131412,0,0
11,299.0.1,1662180,Madison Road - to Madisonville via Oakley,,1,205133,131413,0,0
11,299.0.1,1662181,Madison Road - to Madisonville via Erie Avenue,,1,205134,131412,0,0
11,299.0.1,1662182,Madison Road - to Madisonville via Oakley,,1,205132,131413,0,0
11,299.0.1,1662183,Madison Road - to Madisonville via Erie Avenue,,1,205131,131412,0,0
11,299.0.1,1662184,Madison Road - to Madisonville via Oakley,,1,205133,131413,0,0
11,299.0.1,1662185,Madison Road - to Madisonville via Erie Avenue,,1,205132,131412,0,0
11,299.0.1,1662186,Madison Road - to Madisonville via Oakley,,1,205131,131413,0,0
11,299.0.1,1662187,Madison Road - to Madisonville via Erie Avenue,,1,205132,131412,0,0
11,299.0.1,1662188,Madison Road - to Madisonville via Oakley,,1,205131,131413,0,0
11,299.0.1,1662189,Madison Road - to Madisonville via Oakley,,1,205132,131413,0,0
11,299.0.1,1662190,Madison Road - to Madisonville via Oakley,,1,205131,131413,0,0
11,299.0.1,1662191,Madison Road - to Madisonville via Oakley,,1,205132,131413,0,0
11,299.0.1,1662192,Madison Road - to Madisonville via Oakley,,1,205131,131413,0,0
16,299.0.1,1662455,Spring Grove / Daly - to Downtown,,0,205180,131417,0,0
16,299.0.1,1662456,Spring Grove / Daly - to Downtown,,0,205179,131417,0,0
16,299.0.1,1662457,Spring Grove / Daly - to Downtown,,0,205178,131417,0,0
16,299.0.1,1662458,Spring Grove / Daly - to Downtown,,0,205181,131417,0,0
16,299.0.1,1662459,Spring Grove / Daly - to Downtown,,0,205180,131417,0,0
16,299.0.1,1662460,Spring Grove / Daly - to Downtown,,0,205179,131417,0,0
16,299.0.1,1662461,Spring Grove / Daly - to Downtown,,0,205178,131417,0,0
16,299.0.1,1662462,Spring Grove / Daly - to Downtown,,0,205181,131417,0,0
16,299.0.1,1662463,Spring Grove / Daly - to Downtown,,0,205180,131417,0,0
16,299.0.1,1662464,Spring Grove / Daly - to Downtown,,0,205179,131417,0,0
16,299.0.1,1662465,Spring Grove / Daly - to Downtown,,0,205178,131417,0,0
16,299.0.1,1662466,Spring Grove / Daly - to Downtown,,0,205181,131417,0,0
16,299.0.1,1662467,Spring Grove / Daly - to Downtown,,0,205180,131417,0,0
16,299.0.1,1662468,Spring Grove / Daly - to Downtown,,0,205179,131417,0,0
16,299.0.1,1662469,Spring Grove / Daly - to Downtown,,0,205178,131417,0,0
16,299.0.1,1662470,Spring Grove / Daly - to Downtown,,0,205181,131417,0,0
16,299.0.1,1662471,Spring Grove / Daly - to Downtown,,0,205180,131417,0,0
16,299.0.1,1662472,Spring Grove / Daly - to Downtown,,0,205179,131417,0,0
16,299.0.1,1662473,Spring Grove / Daly - to Downtown,,0,205178,131417,0,0
16,299.0.1,1662474,Spring Grove / Daly - to Downtown,,0,205181,131417,0,0
16,299.0.1,1662475,Spring Grove / Daly - to Downtown,,0,205180,131417,0,0
16,299.0.1,1662476,Spring Grove / Daly - to Downtown,,0,205179,131417,0,0
16,299.0.1,1662477,Spring Grove / Daly - to Downtown,,0,205178,131417,0,0
16,299.0.1,1662478,Spring Grove / Daly - to Northgate,,1,205178,131418,0,0
16,299.0.1,1662479,Spring Grove / Daly - to Northgate,,1,205181,131418,0,0
16,299.0.1,1662480,Spring Grove / Daly - to Northgate,,1,205180,131418,0,0
16,299.0.1,1662481,Spring Grove / Daly - to Northgate,,1,205179,131418,0,0
16,299.0.1,1662482,Spring Grove / Daly - to Northgate,,1,205178,131418,0,0
16,299.0.1,1662483,Spring Grove / Daly - to Northgate,,1,205181,131418,0,0
16,299.0.1,1662484,Spring Grove / Daly - to Northgate,,1,205180,131418,0,0
16,299.0.1,1662485,Spring Grove / Daly - to Northgate,,1,205179,131418,0,0
16,299.0.1,1662486,Spring Grove / Daly - to Northgate,,1,205178,131418,0,0
16,299.0.1,1662487,Spring Grove / Daly - to Northgate,,1,205181,131418,0,0
16,299.0.1,1662488,Spring Grove / Daly - to Northgate,,1,205180,131418,0,0
16,299.0.1,1662489,Spring Grove / Daly - to Northgate,,1,205179,131418,0,0
16,299.0.1,1662490,Spring Grove / Daly - to Northgate,,1,205178,131418,0,0
16,299.0.1,1662491,Spring Grove / Daly - to Northgate,,1,205181,131418,0,0
16,299.0.1,1662492,Spring Grove / Daly - to Northgate,,1,205180,131418,0,0
16,299.0.1,1662493,Spring Grove / Daly - to Northgate,,1,205179,131418,0,0
16,299.0.1,1662494,Spring Grove / Daly - to Northgate,,1,205178,131418,0,0
16,299.0.1,1662495,Spring Grove / Daly - to Northgate,,1,205181,131418,0,0
16,299.0.1,1662496,Spring Grove / Daly - to Northgate,,1,205180,131418,0,0
16,299.0.1,1662497,Spring Grove / Daly - to Northgate,,1,205179,131418,0,0
16,299.0.1,1662498,Spring Grove / Daly - to Northgate,,1,205178,131418,0,0
16,299.0.1,1662499,Spring Grove / Daly - to Northgate,,1,205181,131418,0,0
16,299.0.1,1662500,Spring Grove / Daly - to Northgate,,1,205180,131418,0,0
17,299.0.1,1662686,Hamilton Avenue - to Downtown via Mt Healthy,,0,205192,131422,0,0
17,299.0.1,1662685,Hamilton Avenue - to Downtown via Mt Healthy,,0,205193,131422,0,0
17,299.0.1,1662684,Hamilton Avenue - to Downtown,,0,205194,131421,0,0
17,299.0.1,1662681,Hamilton Avenue - to Downtown via Mt Healthy,,0,205197,131422,0,0
17,299.0.1,1662653,Hamilton Avenue - to Downtown,,0,205195,131421,0,0
17,299.0.1,1662618,Hamilton Avenue - to Downtown via Mt Healthy,,0,205192,131422,0,0
17,299.0.1,1662654,Hamilton Avenue - to Downtown,,0,205198,131421,0,0
17,299.0.1,1662619,Hamilton Avenue - to Downtown via Mt Healthy,,0,205193,131422,0,0
17,299.0.1,1662655,Hamilton Avenue - to Downtown,,0,205194,131421,0,0
17,299.0.1,1662620,Hamilton Avenue - to Downtown via Mt Healthy,,0,205197,131422,0,0
17,299.0.1,1662656,Hamilton Avenue - to Downtown,,0,205195,131421,0,0
17,299.0.1,1662621,Hamilton Avenue - to Downtown via Mt Healthy,,0,205192,131422,0,0
17,299.0.1,1662657,Hamilton Avenue - to Downtown,,0,205198,131421,0,0
17,299.0.1,1662622,Hamilton Avenue - to Downtown via Mt Healthy,,0,205193,131422,0,0
17,299.0.1,1662658,Hamilton Avenue - to Downtown,,0,205194,131421,0,0
17,299.0.1,1662623,Hamilton Avenue - to Downtown via Mt Healthy,,0,205197,131422,0,0
17,299.0.1,1662659,Hamilton Avenue - to Downtown,,0,205195,131421,0,0
17,299.0.1,1662624,Hamilton Avenue - to Downtown via Mt Healthy,,0,205192,131422,0,0
17,299.0.1,1662660,Hamilton Avenue - to Downtown,,0,205198,131421,0,0
17,299.0.1,1662625,Hamilton Avenue - to Downtown via Mt Healthy,,0,205193,131422,0,0
17,299.0.1,1662661,Hamilton Avenue - to Downtown,,0,205194,131421,0,0
17,299.0.1,1662626,Hamilton Avenue - to Downtown via Mt Healthy,,0,205197,131422,0,0
17,299.0.1,1662662,Hamilton Avenue - to Downtown,,0,205195,131421,0,0
17,299.0.1,1662627,Hamilton Avenue - to Downtown via Mt Healthy,,0,205192,131422,0,0
17,299.0.1,1662663,Hamilton Avenue - to Downtown,,0,205198,131421,0,0
17,299.0.1,1662628,Hamilton Avenue - to Downtown via Mt Healthy,,0,205193,131422,0,0
17,299.0.1,1662664,Hamilton Avenue - to Downtown,,0,205194,131421,0,0
17,299.0.1,1662629,Hamilton Avenue - to Downtown via Mt Healthy,,0,205197,131422,0,0
17,299.0.1,1662665,Hamilton Avenue - to Downtown,,0,205196,131421,0,0
17,299.0.1,1662630,Hamilton Avenue - to Downtown via Mt Healthy,,0,205192,131422,0,0
17,299.0.1,1662666,Hamilton Avenue - to Downtown,,0,205195,131421,0,0
17,299.0.1,1662631,Hamilton Avenue - to Downtown via Mt Healthy,,0,205193,131422,0,0
17,299.0.1,1662667,Hamilton Avenue - to Downtown,,0,205198,131421,0,0
17,299.0.1,1662632,Hamilton Avenue - to Downtown via Mt Healthy,,0,205197,131422,0,0
17,299.0.1,1662668,Hamilton Avenue - to Downtown,,0,205194,131421,0,0
17,299.0.1,1662633,Hamilton Avenue - to Downtown via Mt Healthy,,0,205192,131422,0,0
17,299.0.1,1662669,Hamilton Avenue - to Downtown,,0,205196,131421,0,0
17,299.0.1,1662634,Hamilton Avenue - to Downtown via Mt Healthy,,0,205193,131422,0,0
17,299.0.1,1662670,Hamilton Avenue - to Downtown,,0,205195,131421,0,0
17,299.0.1,1662635,Hamilton Avenue - to Downtown via Mt Healthy,,0,205197,131422,0,0
17,299.0.1,1662671,Hamilton Avenue - to Downtown,,0,205194,131421,0,0
17,299.0.1,1662636,Hamilton Avenue - to Downtown via Mt Healthy,,0,205192,131422,0,0
17,299.0.1,1662672,Hamilton Avenue - to Downtown,,0,205196,131421,0,0
17,299.0.1,1662637,Hamilton Avenue - to Downtown via Mt Healthy,,0,205193,131422,0,0
17,299.0.1,1662673,Hamilton Avenue - to Downtown,,0,205195,131421,0,0
17,299.0.1,1662638,Hamilton Avenue - to Downtown via Mt Healthy,,0,205197,131422,0,0
17,299.0.1,1662674,Hamilton Avenue - to Downtown,,0,205194,131421,0,0
17,299.0.1,1662639,Hamilton Avenue - to Downtown via Mt Healthy,,0,205200,131422,0,0
17,299.0.1,1662675,Hamilton Avenue - to Downtown,,0,205196,131421,0,0
17,299.0.1,1662640,Hamilton Avenue - to Downtown via Mt Healthy,,0,205199,131422,0,0
17,299.0.1,1662676,Hamilton Avenue - to Downtown,,0,205195,131421,0,0
17,299.0.1,1662641,Hamilton Avenue - to Downtown via Mt Healthy,,0,205201,131422,0,0
17,299.0.1,1662677,Hamilton Avenue - to Downtown,,0,205194,131421,0,0
17,299.0.1,1662642,Hamilton Avenue - to Downtown via Mt Healthy,,0,205200,131422,0,0
17,299.0.1,1662678,Hamilton Avenue - to Downtown,,0,205196,131421,0,0
17,299.0.1,1662643,Hamilton Avenue - to Downtown via Mt Healthy,,0,205199,131422,0,0
17,299.0.1,1662679,Hamilton Avenue - to Downtown,,0,205195,131421,0,0
17,299.0.1,1662644,Hamilton Avenue - to Downtown via Mt Healthy,,0,205201,131422,0,0
17,299.0.1,1662680,Hamilton Avenue - to Downtown,,0,205194,131421,0,0
17,299.0.1,1662645,Hamilton Avenue - to Downtown via Mt Healthy,,0,205200,131422,0,0
17,299.0.1,1662682,Hamilton Avenue - to Downtown,,0,205196,131421,0,0
17,299.0.1,1662646,Hamilton Avenue - to Downtown via Mt Healthy,,0,205199,131422,0,0
17,299.0.1,1662683,Hamilton Avenue - to Downtown,,0,205195,131421,0,0
17,299.0.1,1662647,Hamilton Avenue - to Downtown via Mt Healthy,,0,205201,131422,0,0
17,299.0.1,1662648,Hamilton Avenue - to Downtown via Mt Healthy,,0,205200,131422,0,0
17,299.0.1,1662649,Hamilton Avenue - to Downtown via Mt Healthy,,0,205199,131422,0,0
17,299.0.1,1662650,Hamilton Avenue - to Downtown via Mt Healthy,,0,205201,131422,0,0
17,299.0.1,1662651,Hamilton Avenue - to Downtown via Mt Healthy,,0,205200,131422,0,0
17,299.0.1,1662652,Hamilton Avenue - to Downtown via Mt Healthy,,0,205199,131422,0,0
17,299.0.1,1662753,Hamilton Avenue - to Mt. Healthy,,1,205197,131425,0,0
17,299.0.1,1662751,Hamilton Avenue - to Mt. Healthy,,1,205192,131425,0,0
17,299.0.1,1662752,Hamilton Avenue - to Seven Hills,,1,205198,131424,0,0
17,299.0.1,1662687,Hamilton Avenue - to Mt. Healthy,,1,205193,131425,0,0
17,299.0.1,1662722,Hamilton Avenue - to Seven Hills,,1,205194,131424,0,0
17,299.0.1,1662688,Hamilton Avenue - to Mt. Healthy,,1,205197,131425,0,0
17,299.0.1,1662723,Hamilton Avenue - to Seven Hills,,1,205195,131424,0,0
17,299.0.1,1662689,Hamilton Avenue - to Mt. Healthy,,1,205192,131425,0,0
17,299.0.1,1662724,Hamilton Avenue - to Seven Hills,,1,205198,131424,0,0
17,299.0.1,1662690,Hamilton Avenue - to Mt. Healthy,,1,205193,131425,0,0
17,299.0.1,1662725,Hamilton Avenue - to Seven Hills,,1,205194,131424,0,0
17,299.0.1,1662691,Hamilton Avenue - to Mt. Healthy,,1,205197,131425,0,0
17,299.0.1,1662726,Hamilton Avenue - to Seven Hills,,1,205195,131424,0,0
17,299.0.1,1662692,Hamilton Avenue - to Mt. Healthy,,1,205192,131425,0,0
17,299.0.1,1662727,Hamilton Avenue - to Seven Hills,,1,205198,131424,0,0
17,299.0.1,1662693,Hamilton Avenue - to Mt. Healthy,,1,205193,131425,0,0
17,299.0.1,1662728,Hamilton Avenue - to Seven Hills,,1,205194,131424,0,0
17,299.0.1,1662694,Hamilton Avenue - to Mt. Healthy,,1,205197,131425,0,0
17,299.0.1,1662729,Hamilton Avenue - to Seven Hills,,1,205195,131424,0,0
17,299.0.1,1662695,Hamilton Avenue - to Mt. Healthy,,1,205192,131425,0,0
17,299.0.1,1662730,Hamilton Avenue - to Seven Hills,,1,205198,131424,0,0
17,299.0.1,1662696,Hamilton Avenue - to Mt. Healthy,,1,205193,131425,0,0
